Brami,http://zotero.org/groups/1051264/items/EAJA9KAE,House-Related Practices as Makers of the Neolithic Expansion from Anatolia to the Balkans,{'date-parts': [['2014']]}
Ujes,http://zotero.org/groups/1051264/items/U2B4IVVG,Coins of the Macedonian Kingdom in the Interior of Balkans. Their Inflow and Use in the Territory of the Scordisci,{'date-parts': [['2002']]}
Tasic,http://zotero.org/groups/1051264/items/HSBATTY9,Historical Picture of Development of Early Iron Age in the Serbian Danube Basin,{'date-parts': [['2005']]}
Roksandic,http://zotero.org/groups/1051264/items/G6Z83X6F,Interpersonal Violence at Lepenski Vir Mesolithic/Neolithic Complex of the Iron Gates Gorge (Serbia-Romania),{'date-parts': [['2006']]}
Radivojevic,http://zotero.org/groups/1051264/items/2MZF546J,Paint It Black: The Rise of Metallurgy in the Balkans,0000
Radivojevic,http://zotero.org/groups/1051264/items/AY4HY9AH,On the Origins of Extractive Metallurgy: New Evidence from Europe,{'date-parts': [['2010']]}
Pernicka,http://zotero.org/groups/1051264/items/LL6PWPFP,"The Development of Metallurgy in Western Anatolia, the Aegean and Southeastern Europe before Troy",{'date-parts': [['2014']]}
Mason,http://zotero.org/groups/1051264/items/LYVNDUWD,Tin Isotope Characterization of Bronze Artifacts of the Central Balkans,{'date-parts': [['2016']]}
Jovanovic,http://zotero.org/groups/1051264/items/SZJVKAHH,The Eastern Celts and their Invasions of Hellenistic Greece and Asia Minor,{'date-parts': [['2014']]}
Greenfield,http://zotero.org/groups/1051264/items/XPZYYQ5G,'Go(a)t milk?' New Perspectives on the Zooarchaeological Evidence for the Earliest Intensification of Dairying in South Eastern Europe,{'date-parts': [['2015']]}
Gavranovic,http://zotero.org/groups/1051264/items/QUGJNEEE,Local Forms and Regional Distributions. Metallurgical Analysis Analysis of Late Bronze Age Objects from Bosnia,{'date-parts': [['2016']]}
Filipovic,http://zotero.org/groups/1051264/items/NMWWNSMP,"""Granaries” of Early Iron Age Kalakca, Northern Serbia and the Issue of Archaeobotanical Taphonomy",{'date-parts': [['2015']]}
Molloy,http://zotero.org/groups/1051264/items/WVTHQ8H7,Chapter 10: Conflict at Europe's Crossroads: Analysing the Social Life of Metal Weaponry in the Bronze Age Balkans,{'date-parts': [['2018']]}
Modlinger,http://zotero.org/groups/1051264/items/HV9L45VS,Chapter 9: Body Armour in the European Bronze Age,{'date-parts': [['2018']]}
Coxon,http://zotero.org/groups/1051264/items/2NI3GL67,"Tradition, Practice and Creativity: An Exploration of Middle and Late Bronze Age Belegis Cremation Urns",{'date-parts': [['2016']]}
Bulatovic,http://zotero.org/groups/1051264/items/TXWS9PMF,New Finds as a Contribution to the Study of the Early Bronze age in the Southern Part of the Central Balkans,{'date-parts': [['2014']]}
Boric,http://zotero.org/groups/1051264/items/C8IZLRGE,Late Mesolithic Lifeways and Deathways at Vlasac (Serbia),0000
Porcic,http://zotero.org/groups/1051264/items/NZ8Z3AGT,Evaluating Social Complexity and Inequality in the Balkans Between 6500 and 4200 BC,{'date-parts': [['2019']]}
A. M.,http://zotero.org/groups/1051264/items/6HHDDSUJ,Arms and Armour of the Greeks,{'date-parts': [['1967']]}
Bietti Sestieri,http://zotero.org/groups/1051264/items/7XJFDZFD,The Bronze Age in Sicily,{'date-parts': [['2013']]}
Curtis,http://zotero.org/groups/1051264/items/2UCPVCN6,Warfare in Neolithic Thessaly: A Case Study,{'date-parts': [['2009']]}
Rustoiu,http://zotero.org/groups/1051264/items/8H5H5N4H,The Carpathian and Danubian Area,{'date-parts': [['2018']]}
Gimatzidis,http://zotero.org/groups/1051264/items/GZ2L7X72,Northern Greece and the Central Balkans,{'date-parts': [['2018']]}
Osberg,http://zotero.org/groups/1051264/items/Q2S4QJJX,The Age of Increasing Inequality: The Astonishing Rise of Canada's 1%,{'date-parts': [['2018']]}
Davies,http://zotero.org/groups/1051264/items/Q6AATQZR,Filling the gap: Long run Canadian wealth inequality in international context,{'date-parts': [['2018']]}
Davies,http://zotero.org/groups/1051264/items/GNP4VSQT,"Estimating the level and distribution of global wealth, 2000–2014",{'date-parts': [['2017']]}
Davies,http://zotero.org/groups/1051264/items/YMQPWFKP,The distribution of wealth,{'date-parts': [['2000']]}
Stiglitz,http://zotero.org/groups/1051264/items/HDZPBKN2,"People, power, and profits: Progressive capitalism for an age of discontent",{'date-parts': [['2019']]}
Colin,http://zotero.org/groups/1051264/items/6RHZKNVG,The Emergence of Civilization: The Cyclades and the Aegean in the Third Millennium B.C.,{'date-parts': [['1972']]}
Daniel,http://zotero.org/groups/1051264/items/HIIPKW4X,The Early Bronze Age in Greece,{'date-parts': [['2008']]}
Becker,http://zotero.org/groups/1051264/items/HU9ANDNI,"Orientalizing infant burials from Gabii, Italy",{'date-parts': [['2011']]}
Jensen,http://zotero.org/groups/1051264/items/XI2FFULR,The Prehistory of Denmark,"{'date-parts': [['2003', 10, 3]]}"
Henriksen,http://zotero.org/groups/1051264/items/D2SVHLY6,"Early Iron Age agriculture: archaeobotanical evidence from an underground granary at Overbyg»rd in northern Jutland, Denmark","{'date-parts': [['1996', 6, 1]]}"
No Author,http://zotero.org/groups/1051264/items/XQEGELUI,The Late Iron Age,"{'date-parts': [['2020', 1, 22]]}"
No Author,http://zotero.org/groups/1051264/items/3A4B5Z5V,The Early Iron Age,"{'date-parts': [['2020', 1, 22]]}"
No Author,http://zotero.org/groups/1051264/items/JUTVTZGD,The Neolithic period,"{'date-parts': [['2020', 1, 22]]}"
Kraye,http://zotero.org/groups/1051264/items/7ZDLCW8Z,The legacy of ancient philosophy,{'date-parts': [['2003']]}
Prescott,http://zotero.org/groups/1051264/items/A6G5KI29,Scandinavian Neolithic,{'date-parts': [['2001']]}
Peregrine,http://zotero.org/groups/1051264/items/KXSRY3AJ,Scandinavian Iron Age,{'date-parts': [['2001']]}
Lucy,http://zotero.org/groups/1051264/items/N8ZJXYGX,Roman Iron Age,{'date-parts': [['2001']]}
Brennan,http://zotero.org/groups/1051264/items/JYZW8XDL,"The Praetorship in the Roman Republic, vol. 1: Origins to 122 BC",{'date-parts': [['2000']]}
Gibb,http://zotero.org/groups/1051264/items/DSXVB2MI,The Arab Conquests in Central Asia,{'date-parts': [['1923']]}
Dunlop,http://zotero.org/groups/1051264/items/ZW7XT6N2,The history of the Jewish Khazars.,{'date-parts': [['1954']]}
Barthold,http://zotero.org/groups/1051264/items/U7DMJSQR,K̲h̲azar,"{'date-parts': [['2012', 4, 24]]}"
No Author,http://zotero.org/groups/1051264/items/B99V6695,(3) Facebook,"{'date-parts': [['2020', 7, 2]]}"
Chapman,http://zotero.org/groups/1051264/items/9JNDCPZB,"Power, Politics and Status",{'date-parts': [['1996']]}
Oakley,http://zotero.org/groups/1051264/items/4TFZS3ZV,The Early Republic,{'date-parts': [['2004']]}
Kinder,http://zotero.org/groups/1051264/items/S77T6A99,"The Penguin Atlas of World History, vol. 1: From the Beginning to the Eve of the French Revolution",{'date-parts': [['1978']]}
Crone,http://zotero.org/groups/1051264/items/UUCMVX2E,Muhallabids,"{'date-parts': [['2012', 4, 24]]}"
Lomas,http://zotero.org/groups/1051264/items/MMLM6M4E,The Rise of Rome: From the Iron Age to the Punic Wars,{'date-parts': [['2018']]}
McNamara,http://zotero.org/groups/1051264/items/88QD7S87,The Power of Women through the Family in Medieval Europe: 500-1100,{'date-parts': [['1973']]}
Suger,http://zotero.org/groups/1051264/items/G82HDF6B,The Deeds of Louis the Fat,{'date-parts': [['1992']]}
Dietrich,http://zotero.org/groups/1051264/items/MEKCJETR,al-Ḥad̲j̲d̲j̲ād̲j̲ b. Yūsuf,"{'date-parts': [['2012', 4, 24]]}"
Veccia Vaglieri,http://zotero.org/groups/1051264/items/95IFPESZ,Ibn al-As̲h̲ʿat̲h̲,"{'date-parts': [['2012', 4, 24]]}"
Hallam,http://zotero.org/groups/1051264/items/BVRA4WQE,Capetian France 987–1328,{'date-parts': [['2019']]}
Spannaus,http://zotero.org/groups/1051264/items/NF3Z77TC,The Azāriqa and Violence among the Khawārij,{'date-parts': [['2007']]}
Gaiser,http://zotero.org/groups/1051264/items/QDR7IH96,"Shurāt Legends, Ibāḍī Identities: Martydom, Asceticism, and the Making of an Early Islamic Community",{'date-parts': [['2016']]}
Rubinacci,http://zotero.org/groups/1051264/items/P2JP2RTQ,Azāriḳa,"{'date-parts': [['2012', 4, 24]]}"
Trask,http://zotero.org/groups/1051264/items/FW2VAWXX,The History of Basque,{'date-parts': [['1997']]}
Korotayev,http://zotero.org/groups/1051264/items/IIKPUXWB,Egyptian Revolution: A Demographic Structural Analysis,0000
Kagan,http://zotero.org/groups/1051264/items/LLB9NKVU,Is History Chaotic?,{'date-parts': [['2005']]}
Dray,http://zotero.org/groups/1051264/items/DTYYU2KU,Laws and Explanation in History,{'date-parts': [['1957']]}
Sahlins,http://zotero.org/groups/1051264/items/7NFISDTZ,Apologies to Thucydides: Understanding History as Culture and Vice Versa,"{'date-parts': [['2013', 11, 11]]}"
Salanova,http://zotero.org/groups/1051264/items/H23Q6ENT,Du Néolithique récent à l’âge du Bronze dans le centre nord de la France : les étapes de l’évolution chrono-culturelle,{'date-parts': [['2011']]}
Shennan,http://zotero.org/groups/1051264/items/CXKIJ33X,The First Farmers of Europe: An Evolutionary Perspective,{'date-parts': [['2018']]}
Lewinstein,http://zotero.org/groups/1051264/items/VMZFAIGJ,The Azāriqa in Islamic heresiography,"{'date-parts': [['1991', 6]]}"
Hawting,http://zotero.org/groups/1051264/items/6D6SGAN4,al-Muk̲h̲tār b. Abī ʿUbayd,"{'date-parts': [['2012', 4, 24]]}"
Fishbein,http://zotero.org/groups/1051264/items/EFINSMKF,"History of al-Tabari, Volume 21: the Victory of the Marwanids A.D. 685-693/A.H. 66-73.",{'date-parts': [['1990']]}
Lammens,http://zotero.org/groups/1051264/items/H6GSWIZF,Muṣʿab b. al-Zubayr,"{'date-parts': [['2012', 4, 24]]}"
Zemon Davies,http://zotero.org/groups/1051264/items/Z46JE7JR,Society and Culture in Early Modern France: Eight Essays,{'date-parts': [['1965']]}
Ribordy,http://zotero.org/groups/1051264/items/3NH7TRPQ,"Women's Names, Women's Lives: The Designation of Women in Late Medieval France",{'date-parts': [['2012']]}
Fauve-Chamoux,http://zotero.org/groups/1051264/items/FN64JJ2M,"To Remarry or Not: Well-Being, Female Property and Widowhood in Early Modern France",{'date-parts': [['2009']]}
Shaban,http://zotero.org/groups/1051264/items/7URN6QIZ,The ʿAbbāsid Revolution,{'date-parts': [['1979']]}
Kister,http://zotero.org/groups/1051264/items/HSGAHJ5P,al-Ḥārit̲h̲ b. Surayd̲j̲,"{'date-parts': [['2012', 4, 24]]}"
Daniel,http://zotero.org/groups/1051264/items/EHFAR6BX,ʿAbbāsid Revolution,"{'date-parts': [['2007', 6, 1]]}"
Szádeczky-Kardoss,http://zotero.org/groups/1051264/items/EDJIAZ6D,The Avars,{'date-parts': [['1990']]}
Haider,http://zotero.org/groups/1051264/items/F7WNWJK9,Shī'ī Islam: An Introduction,{'date-parts': [['2014']]}
Weisdorf,http://zotero.org/groups/1051264/items/YE78USU6,From Foraging To Farming: Explaining The Neolithic Revolution,{'date-parts': [['2005']]}
McDougall,http://zotero.org/groups/1051264/items/4J8VU7AA,"Royal Bastards: The Birth of Illegitimacy, 800-1230",{'date-parts': [['2017']]}
Hamilton,http://zotero.org/groups/1051264/items/BWFGKSH4,The Albigensian Crusade and Heresy,{'date-parts': [['1999']]}
Marvin,http://zotero.org/groups/1051264/items/M55VWAIZ,"The Occitan War: A Military and Political History of the Albigensian Crusade, 1209–1218",{'date-parts': [['2008']]}
Baraz,http://zotero.org/groups/1051264/items/KXDR9VDT,"Medieval Cruelty. Changing Perceptions, Late Antiquity to the Early Modern Period",{'date-parts': [['2003']]}
Blankinship,http://zotero.org/groups/1051264/items/R3EZXZFQ,The end of the jihâd state: the reign of Hishām ibn ʻAbd al-Malik and the collapse of the Umayyads,{'date-parts': [['1994']]}
Treadgold,http://zotero.org/groups/1051264/items/JP58ENPX,A history of the Byzantine state and society,0000
Duplessy,http://zotero.org/groups/1051264/items/AZMFJID2,Les trésors monétaires médiévaux et modernes découverts en France,{'date-parts': [['1985']]}
Otis-Cour,http://zotero.org/groups/1051264/items/IBMGG2EH,Childhood,{'date-parts': [['1995']]}
Bouchard,http://zotero.org/groups/1051264/items/9SKNR35S,Widows and Widowhood,{'date-parts': [['1995']]}
Bouchard,http://zotero.org/groups/1051264/items/2SNRCJVG,Capetian Dynasty,{'date-parts': [['1995']]}
Henneman,http://zotero.org/groups/1051264/items/VZPMW856,Royal Administration and Finance,{'date-parts': [['1995']]}
Otis-Cour,http://zotero.org/groups/1051264/items/PZWDAV5Q,Education,{'date-parts': [['1995']]}
Williams,http://zotero.org/groups/1051264/items/G34XKAUP,Carolingian Formation of a Persecuting Society,{'date-parts': [['2017']]}
Conrad,http://zotero.org/groups/1051264/items/VVX7RWVQ,Arab-Byzantine Relations in Early Islamic Times,"{'date-parts': [['2017', 9, 8]]}"
Hawting,http://zotero.org/groups/1051264/items/5WSAB2D6,The first dynasty of Islam the Umayyad caliphate AD 661-750,{'date-parts': [['2000']]}
Bosworth,http://zotero.org/groups/1051264/items/44ZF32AI,RAJA' IBN HAYWA AL-KINDI AND THE UMAYYAD CALIPHS,{'date-parts': [['1972']]}
Tillier,http://zotero.org/groups/1051264/items/TPPMVHKG,Judicial Authority and Qāḍīs' Autonomy under the ʿAbbāsids,"{'date-parts': [['2014', 5, 4]]}"
Fadel,http://zotero.org/groups/1051264/items/ACAU37MQ,al-Qadi,"{'date-parts': [['2018', 11, 1]]}"
Crone,http://zotero.org/groups/1051264/items/545VC4ZS,God's Caliph: Religious Authority in the First Centuries of Islam,{'date-parts': [['2003']]}
Hallaq,http://zotero.org/groups/1051264/items/MQZI95S2,The Origins and Evolution of Islamic Law,"{'date-parts': [['2004', 12, 9]]}"
Grierson,http://zotero.org/groups/1051264/items/T7FVEHCV,"Medieval European Coinage: With a Catalogue of the Coins in the Fitzwilliam Museum, Cambridge. The early Middle Ages, 5th-10th centuries. 1",{'date-parts': [['1986']]}
Berman,http://zotero.org/groups/1051264/items/IAKVCV72,Famine,{'date-parts': [['1995']]}
Demaitre,http://zotero.org/groups/1051264/items/4VE497CD,Black Death,{'date-parts': [['1995']]}
Demaitre,http://zotero.org/groups/1051264/items/HKTJ4U62,Diseases,{'date-parts': [['1995']]}
McComb,http://zotero.org/groups/1051264/items/4W723E5E,"Strategies of Correction: Corporal Punishment in the Carolingian Empire, 742-900",{'date-parts': [['2018']]}
Phillips,http://zotero.org/groups/1051264/items/MJ4VHDAJ,Slavery from Roman Times to the Early Transatlantic Trade,{'date-parts': [['1985']]}
Jordan,http://zotero.org/groups/1051264/items/NNAXQN3H,Serfdom/Servitude/Slavery,{'date-parts': [['1995']]}
Berkey,http://zotero.org/groups/1051264/items/E9D4CNHD,"The formation of Islam: religion and society in the Near East, 600-1800",{'date-parts': [['2003']]}
Gaiser,http://zotero.org/groups/1051264/items/4ZADKA8U,"Muslims, Scholars, Soldiers","{'date-parts': [['2010', 10, 28]]}"
Bosworth,http://zotero.org/groups/1051264/items/MSGG7X28,ABBASID CALIPHATE,{'date-parts': [['1989']]}
Wemple,http://zotero.org/groups/1051264/items/6P2XA7DA,"Women in Frankish Society: Marriage and the Cloister, 500 to 900",{'date-parts': [['1981']]}
Kren,http://zotero.org/groups/1051264/items/7W59DCP3,Illuminating the Renaissance: The Triumph of Flemish Manuscript Painting in Europe,{'date-parts': [['2003']]}
El Fadl,http://zotero.org/groups/1051264/items/Q2MX7PJW,Rebellion and Violence in Islamic Law,"{'date-parts': [['2001', 11, 1]]}"
Evans,http://zotero.org/groups/1051264/items/R8VVW6MP,"Despenser, Henry, Bishop of Norwich (c 1341-1406)",{'date-parts': [['2002']]}
Kwon,http://zotero.org/groups/1051264/items/6Z8625YD,"State Formation, Property Relations, & the Development of the Tokugawa Economy (1600-1868)",{'date-parts': [['2002']]}
Lurie,http://zotero.org/groups/1051264/items/5HMU3NS3,French Citizenship and the Uprisings of 1380–1383,{'date-parts': [['2015']]}
Kolbas,http://zotero.org/groups/1051264/items/BBWEEI33,The Mongols in Iran: Chingiz Khan to Uljaytu 1220–1309,{'date-parts': [['2006']]}
Roberts,http://zotero.org/groups/1051264/items/9HTCVKMP,Riot and Religion in Sixteenth-Century France,{'date-parts': [['2015']]}
Rihan,http://zotero.org/groups/1051264/items/3VQK45HA,The politics and culture of an Umayyad tribe: conflict and factionalism in the early Islamic period,{'date-parts': [['2014']]}
Rihan,http://zotero.org/groups/1051264/items/U6SFQZGW,The politics and culture of an Umayyad tribe: conflict and factionalism in the early Islamic period,{'date-parts': [['2014']]}
Veccia Vaglieri,http://zotero.org/groups/1051264/items/7872FRSP,al-Ḥarra,"{'date-parts': [['2012', 4, 24]]}"
Cheung,http://zotero.org/groups/1051264/items/226CYUCR,"Income redistribution predicts greater life satisfaction across individual, national, and cultural characteristics",{'date-parts': [['2018']]}
Ni,http://zotero.org/groups/1051264/items/JN3Y6IW8,"Determinants of physical, mental and social well-being: a longitudinal environment-wide association study","{'date-parts': [['2020', 4, 1]]}"
Stangl,http://zotero.org/groups/1051264/items/LQRFXAR7,"Scylla and charybdis 2.0: reconstructing colonial Spanish American territories between metropolitan dream and effective control, historical ambiguities and cybernetic determinism","{'date-parts': [['2015', 6, 30]]}"
Baker,http://zotero.org/groups/1051264/items/EGX8I8NX,Ayutthaya Rising: From Land or Sea?,{'date-parts': [['2003']]}
Conrad,http://zotero.org/groups/1051264/items/CTKD9TUA,Arabic Plague Chronologies and Treatises: Social and Historical Factors in the Formation of a Literary Genre,{'date-parts': [['1981']]}
Stearns,http://zotero.org/groups/1051264/items/QKCHQWVH,"ʿAmwās, plague of","{'date-parts': [['2016', 3, 2]]}"
Lightfoot,http://zotero.org/groups/1051264/items/FWCUGNYI,Inventory of recorded coin hoards from Turkey (after CH 7),{'date-parts': [['1991']]}
Taagepera,http://zotero.org/groups/1051264/items/5A6JA43D,Expansion and Contraction Patterns of Large Polities: Context for Russia,{'date-parts': [['1997']]}
Beik,http://zotero.org/groups/1051264/items/F2IGJFA8,Protest and Rebellion in Seventeenth-Century France,{'date-parts': [['2015']]}
Crone,http://zotero.org/groups/1051264/items/GR2P72M5,Slaves on Horses: The Evolution of the Islamic Polity,"{'date-parts': [['1980', 7, 17]]}"
Komlos,http://zotero.org/groups/1051264/items/SJQUGHDH,An Anthropometric History of Early-Modern France,{'date-parts': [['2003']]}
Klein,http://zotero.org/groups/1051264/items/Z6PF7BA4,Slavery and Colonial Rule in French West Africa,{'date-parts': [['1998']]}
Dubois,http://zotero.org/groups/1051264/items/X4W5GKR6,"A Colony of Citizens: Revolution and Slave Emancipation in the French Caribbean, 1787-1804",{'date-parts': [['2004']]}
Chatman,http://zotero.org/groups/1051264/items/ESKN89X7,"""There are no Slaves in France"": A Re-Examination of Slave Laws in Eighteenth Century France",{'date-parts': [['2000']]}
Peabody,http://zotero.org/groups/1051264/items/B9V2TR3E,"Race, Slavery, and the Law in Early Modern France",{'date-parts': [['1994']]}
Jackson,http://zotero.org/groups/1051264/items/EPKG86SR,Ecological and cultural factors underlying the global distribution of prejudice,"{'date-parts': [['2019', 9, 6]]}"
Kozlowski,http://zotero.org/groups/1051264/items/NIXAUHA7,Work groups and teams in organizations,{'date-parts': [['2013']]}
Tajfel,http://zotero.org/groups/1051264/items/QPZJPXNJ,Experiments in Intergroup Discrimination,"{'date-parts': [['1970', 11]]}"
Lemyre,http://zotero.org/groups/1051264/items/2YUKJJSH,Intergroup discrimination and self-esteem in the minimal group paradigm,{'date-parts': [['1985']]}
Whitehouse,http://zotero.org/groups/1051264/items/N7NZXD4Z,Dying for the group: Towards a general theory of extreme self-sacrifice,"{'date-parts': [['2018']], 'season': 'ed'}"
Bosworth,http://zotero.org/groups/1051264/items/BPCWEZBH,The Armies of the Saffarids,{'date-parts': [['1968']]}
Redgate,http://zotero.org/groups/1051264/items/8XEVMDTF,The Armenians,{'date-parts': [['2000']]}
Gelfand,http://zotero.org/groups/1051264/items/EK97GGDD,"Rule Makers, Rule Breakers: Tight and Loose Cultures and the Secret Signals That Direct Our Lives","{'date-parts': [['2019', 8, 20]]}"
Chapman,http://zotero.org/groups/1051264/items/UXHJDXHG,Social Groups: Both Our Destruction and Our Salvation?,0000
Falbén,http://zotero.org/groups/1051264/items/VIVCUQBD,Predictably confirmatory: The influence of stereotypes during decisional processing,"{'date-parts': [['2019', 10]]}"
Whitehouse,http://zotero.org/groups/1051264/items/D5ECJAD8,The ties that bind us,{'date-parts': [['2014']]}
Allidina,http://zotero.org/groups/1051264/items/QYIXJMCS,Moral cues from ordinary behaviour,{'date-parts': [['2018']]}
Holder,http://zotero.org/groups/1051264/items/CTK5MTBV,The Huastec Region: A Second Locus for the Production of Bronze Alloys in Ancient Mesoamerica,{'date-parts': [['1992']]}
Richerson,http://zotero.org/groups/1051264/items/D2U6JHGS,Tribal Social Instincts and the Cultural Evolution of Institutions to Solve Collective Action Problems,{'date-parts': [['2012']]}
Man,http://zotero.org/groups/1051264/items/XQUH2K8H,Amygdala Tuning Toward Self and Other,{'date-parts': [['2016']]}
Nohlen,http://zotero.org/groups/1051264/items/AUWJSD7J,Social evaluations under conflict: negative judgments of conflicting information are easier than positive judgments,"{'date-parts': [['2019', 7, 31]]}"
Allidina,http://zotero.org/groups/1051264/items/SSRN33LB,Considerations of Mutual Exchange in Prosocial Decision-Making,"{'date-parts': [['2019', 5, 28]]}"
Morby,http://zotero.org/groups/1051264/items/3C5IVS6E,Dynasties of the World,{'date-parts': [['2014']]}
Fanning,http://zotero.org/groups/1051264/items/76TG446Q,Clovis I,{'date-parts': [['1995']]}
Gelfand,http://zotero.org/groups/1051264/items/9XRTYK77,Cultural and Institutional Factors Predicting the Infection Rate and Mortality Likelihood of the COVID-19 Pandemic,"{'date-parts': [['2020', 4, 1]]}"
Boyle,http://zotero.org/groups/1051264/items/XR82G8UT,D̲j̲alāl al-Dīn K̲h̲wārazm-S̲h̲āh,{'date-parts': [['1960']]}
Sourdel,http://zotero.org/groups/1051264/items/ME5G2TRD,al-Ḳādir Bi’llāh,"{'date-parts': [['2012', 4, 24]]}"
Bosworth,http://zotero.org/groups/1051264/items/EKD7C6XQ,al-Mustakfī,"{'date-parts': [['2012', 4, 24]]}"
Zetterstéen,http://zotero.org/groups/1051264/items/PTBDXC2E,al-Muṭīʿ Li ’llāh,"{'date-parts': [['2012', 4, 24]]}"
Zetterstéen,http://zotero.org/groups/1051264/items/PU4T9NEX,al-Muttaḳī Li ’llāh,"{'date-parts': [['2012', 4, 24]]}"
Sourdel,http://zotero.org/groups/1051264/items/NUK69B29,al-Ḳāhir Bi’llāh,"{'date-parts': [['2012', 4, 24]]}"
Zetterstéen,http://zotero.org/groups/1051264/items/G6XJ2A63,al-Muḳtadir,"{'date-parts': [['2012', 4, 24]]}"
Zetterstéen,http://zotero.org/groups/1051264/items/2E8X38DZ,al-Muktafī,"{'date-parts': [['2012', 4, 24]]}"
Kennedy,http://zotero.org/groups/1051264/items/VV9KDIT4,al-Muʿtaḍid Bi’llāh,"{'date-parts': [['2012', 4, 24]]}"
Zetterstéen,http://zotero.org/groups/1051264/items/7JXKFVMC,al-Muhtadī,"{'date-parts': [['2012', 4, 24]]}"
Schottky,http://zotero.org/groups/1051264/items/P2B6TMF2,Yazdgird,"{'date-parts': [['2006', 10, 1]]}"
Schottky,http://zotero.org/groups/1051264/items/SG5V87WI,Rustam,"{'date-parts': [['2006', 10, 1]]}"
Schottky,http://zotero.org/groups/1051264/items/P7D8T5IQ,Azarmiducht,"{'date-parts': [['2006', 10, 1]]}"
Schottky,http://zotero.org/groups/1051264/items/6CQVMUKB,Boran,"{'date-parts': [['2006', 10, 1]]}"
Chaumont,http://zotero.org/groups/1051264/items/NJN5RPZR,BŌRĀN,"{'date-parts': [['2020', 3, 25]]}"
Shahbazi,http://zotero.org/groups/1051264/items/X5A4R7P3,ARDAŠĪR III –,"{'date-parts': [['2020', 3, 25]]}"
Bidwell,http://zotero.org/groups/1051264/items/WR5RMRMQ,The Two Yemens,{'date-parts': [['1983']]}
Varisco,http://zotero.org/groups/1051264/items/TV9TVUZ5,Texts and Pretexts: The Unity of the Rasulid State under al-Malik al-Muzaffar,{'date-parts': [['1993']]}
Korotayev,http://zotero.org/groups/1051264/items/EXB5JVFN,Apologia for 'The Sabaean Cultural-Political Area',{'date-parts': [['1994']]}
Smith,http://zotero.org/groups/1051264/items/XC9E2B7Q,The Aztec Empire,{'date-parts': [['2012']]}
Healan,http://zotero.org/groups/1051264/items/FZJZ92TE,Tula and the Toltecs,{'date-parts': [['2012']]}
Feinman,http://zotero.org/groups/1051264/items/M7SIWVJQ,Mesoamerican States and Empires,{'date-parts': [['2012']]}
Sugiyama,http://zotero.org/groups/1051264/items/ZJWB86UI,"Ideology, Polity, and Social History of the Teotihuacan State",{'date-parts': [['2012']]}
Evans,http://zotero.org/groups/1051264/items/AN5IUQ7X,Time and Space Boundaries: Chronologies and Regions in Mesoamerica,{'date-parts': [['2012']]}
Kennett,http://zotero.org/groups/1051264/items/RTF3FP57,Archaic-Period Foragers and Farmers in Mesoamerica,{'date-parts': [['2012']]}
Pool,http://zotero.org/groups/1051264/items/KISGMGK6,The Formation of Complex Societies in Mesoamerica,{'date-parts': [['2012']]}
Burrowes,http://zotero.org/groups/1051264/items/RMZUSMFG,Yemen,"{'date-parts': [['2020', 2, 26]]}"
The Editors of Encyclopaedia Britannica,http://zotero.org/groups/1051264/items/3CNVADQA,Chuuk Islands,"{'date-parts': [['2013', 8, 9]]}"
Kahn,http://zotero.org/groups/1051264/items/XHZTEDKE,Micronesian Culture,"{'date-parts': [['2017', 9, 20]]}"
Stoner,http://zotero.org/groups/1051264/items/JQAPZCU7,The emergence of Early-Middle Formative exchange patterns in Mesoamerica: A view from Altica in the Teotihuacan Valley.,{'date-parts': [['2015']]}
Gibson,http://zotero.org/groups/1051264/items/XJ6GG3CM,Sermons,{'date-parts': [['2017']]}
Jacob,http://zotero.org/groups/1051264/items/EZKKMF2N,England,{'date-parts': [['2017']]}
Modarressi,http://zotero.org/groups/1051264/items/RARUQPN6,The Just Ruler or the Guardian Jurist: An Attempt to Link Two Different Shiʿite Concepts,{'date-parts': [['1991']]}
Floor,http://zotero.org/groups/1051264/items/X37GDKSV,ČĀPĀR,{'date-parts': [['1990']]}
Gavrilets,http://zotero.org/groups/1051264/items/84I8W8UI,A solution to the collective action problem in between-group conflict with within-group inequality,"{'date-parts': [['2014', 3, 26]]}"
Gavrilets,http://zotero.org/groups/1051264/items/QTKFN8ZM,Collective action and the collaborative brain,"{'date-parts': [['2015', 1, 6]]}"
Gavrilets,http://zotero.org/groups/1051264/items/VD5ZDPR8,Collective action and the evolution of social norm internalization,"{'date-parts': [['2017', 5, 19]]}"
Perry,http://zotero.org/groups/1051264/items/4R7DFFXK,Collective Action Problem in Heterogeneous Groups with Punishment and Foresight,"{'date-parts': [['2018', 7]]}"
Sterba,http://zotero.org/groups/1051264/items/H35I8WZA,The Organization and Management of the Temple Corporations in Ancient Mesopotamia,"{'date-parts': [['1976', 7, 1]]}"
Abisaab,http://zotero.org/groups/1051264/items/ZCSEN5RI,"The Ulama of Jabal ‘Amil in Safavid Iran, 1501–1736: marginality, migration and social change","{'date-parts': [['1994', 1, 1]]}"
Ziadeh,http://zotero.org/groups/1051264/items/TWIBVCXP,Compelling Defendant's Appearance at Court in Islamic Law,"{'date-parts': [['1996', 1, 1]]}"
Tillier,http://zotero.org/groups/1051264/items/I4769ESG,Qadi-s and the political use of the mazalim jurisdiction under the 'Abbasids,{'date-parts': [['2009']]}
